chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
4	56212407	56239267	SRD5A3	160	0	0.000000
4	95679104	96079601	BMPR1B	160	1	0.006250
4	96083653	96470124	UNC5C	145	1	0.006897
4	96761242	96762615	PDHA2	160	10	0.062500
4	100432176	100463460	C4orf17	160	0	0.000000
4	109729879	110223814	COL25A1	160	26	0.162500
4	110354869	110462052	SEC24B	160	20	0.125000
4	110834037	110934922	EGF	160	74	0.462500
4	113218497	113363777	ALPK1	158	1	0.006329
4	113460487	113558151	ZGRF1	160	2	0.012500
4	113558118	113578748	LARP7	160	2	0.012500
4	113627172	114304896	ANK2	160	2	0.012500
4	114372186	114683083	CAMK2D	154	50	0.324675
4	114821438	114900803	ARSJ	155	35	0.225806
4	119201191	119274158	PRSS12	160	1	0.006250
4	119606545	119636585	METTL14	158	0	0.000000
4	120415548	120549959	PDE5A	160	11	0.068750
4	121613066	121844021	PRDM5	160	69	0.431250
4	122052561	122148638	TNIP3	160	3	0.018750
4	126237565	126414087	FAT4	154	22	0.142857
4	128554110	128647892	INTU	160	72	0.450000
4	128702949	128761888	HSPA4L	160	73	0.456250
4	128838885	128887118	MFSD8	160	69	0.431250
4	128886559	128961082	ABHD18	160	75	0.468750
4	128982465	129144081	LARP1B	160	31	0.193750
4	146054800	146101741	OTUD4	160	1	0.006250
4	146678777	146859975	ZNF827	160	12	0.075000
4	147175131	147443123	SLC10A7	160	3	0.018750
4	150272859	150736995	IQCM	160	0	0.000000
4	153701087	153833509	ARFIP1	160	9	0.056250
4	154387496	154557863	TMEM131L	160	0	0.000000
4	156750879	156787429	ASIC5	160	15	0.093750
4	156824846	156841558	TDO2	160	17	0.106250
4	158141734	158287227	GRIA2	160	4	0.025000
4	162305042	163085186	FSTL5	160	2	0.012500
4	164415840	164441691	TMA16	154	17	0.110390
4	169277884	169401665	DDX60L	160	48	0.300000
4	175558069	175750398	GLRA3	160	0	0.000000
4	177134822	177190373	ASB5	160	0	0.000000
4	178351926	178363657	AGA	160	7	0.043750
4	183059809	183065668	TENM3-AS1	160	0	0.000000
4	183811242	183838630	DCTD	160	1	0.006250
4	184020408	184241930	WWC2	160	1	0.006250
4	187508946	187645010	FAT1	160	60	0.375000
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
5	892997	918235	TRIP13	160	0	0.000000
5	1225494	1246304	SLC6A18	153	0	0.000000
5	5140441	5320417	ADAMTS16	158	0	0.000000
5	5422788	5490333	ICE1	160	13	0.081250
5	9035143	9546187	SEMA5A	160	0	0.000000
5	19471403	20575822	CDH18	156	1	0.006410
5	31400599	31532200	DROSHA	160	55	0.343750
5	31532371	31555165	C5orf22	160	49	0.306250
5	31639236	32111038	PDZD2	152	10	0.065789
5	32354454	32444846	ZFR	160	6	0.037500
5	32585661	32604185	SUB1	160	1	0.006250
5	34839267	34900616	TTC23L	156	0	0.000000
5	34929662	34959069	DNAJC21	160	9	0.056250
5	35856991	35879705	IL7R	159	16	0.100629
5	35904388	35938881	CAPSL	160	12	0.075000
5	35951106	36001124	UGT3A1	160	14	0.087500
5	36098507	36151989	LMBRD2	160	29	0.181250
5	36152143	36184421	SKP2	157	48	0.305732
5	36192689	36242381	NADK2	160	53	0.331250
5	36247013	36302004	RANBP3L	158	55	0.348101
5	38938020	39074501	RICTOR	160	29	0.181250
5	39105352	39270751	FYB1	157	31	0.197452
5	40825362	40835324	RPL37	160	4	0.025000
5	40841467	40855456	CARD6	160	4	0.025000
5	42423539	42721980	GHR	160	43	0.268750
5	42756918	42802541	CCDC152	160	43	0.268750
5	43287570	43313514	HMGCS1	160	14	0.087500
5	43526367	43557521	PAIP1	157	26	0.165605
5	43573285	43603332	NNT-AS1	160	30	0.187500
5	43602775	43707498	NNT	160	49	0.306250
5	45255048	45696482	HCN1	160	4	0.025000
5	49961763	50142353	PARP8	159	2	0.012579
5	52083748	52255039	ITGA1	156	0	0.000000
5	56111374	56191979	MAP3K1	160	101	0.631250
5	57877977	58155221	RAB3C	160	47	0.293750
5	58264863	59792113	PDE4D	159	18	0.113208
5	59892737	59995993	DEPDC1B	160	0	0.000000
5	86563698	86687743	RASA1	160	6	0.037500
5	86607286	86708850	CCNH	160	6	0.037500
5	96211641	96255420	ERAP2	160	2	0.012500
5	108670421	108745675	PJA2	153	1	0.006536
5	118406748	118584824	DMXL1	160	5	0.031250
5	118788190	118878027	HSD17B4	160	2	0.012500
5	121297668	121364328	SRFBP1	160	21	0.131250
5	121398888	121413954	LOX	160	18	0.112500
5	142149940	142608576	ARHGAP26	160	28	0.175000
5	142657494	142815077	NR3C1	160	7	0.043750
5	143550435	143865249	KCTD16	160	4	0.025000
5	145316139	145442855	SH3RF2	160	79	0.493750
5	145463874	145485140	PLAC8L1	160	63	0.393750
5	145492587	145562350	LARS1	160	63	0.393750
5	145826894	145891524	TCERG1	160	18	0.112500
5	146614587	146767418	STK32A	160	61	0.381250
5	146939555	147041572	JAKMIP2-AS1	160	45	0.281250
5	146964999	147162291	JAKMIP2	160	45	0.281250
5	147204141	147218794	SPINK1	160	0	0.000000
5	147443533	147516945	SPINK5	160	44	0.275000
5	147647868	147763413	LOC102546294	160	27	0.168750
5	147691984	147695482	SPINK7	160	27	0.168750
5	147763496	147822399	FBXO38	160	26	0.162500
5	147830593	148034090	HTR4	160	11	0.068750
5	148361711	148442625	SH3TC2	160	29	0.181250
5	148521008	148640002	ABLIM3	146	23	0.157534
5	148961059	149014531	ARHGEF37	160	80	0.500000
5	149237514	149324356	PDE6A	160	0	0.000000
5	149737200	149779871	TCOF1	160	26	0.162500
5	150070352	150080624	RBM22	159	21	0.132075
5	150088307	150138657	DCTN4	160	22	0.137500
5	150157506	150176298	SMIM3	159	1	0.006289
5	150694531	150727120	SLC36A2	160	29	0.181250
5	150816605	150871940	SLC36A1	160	47	0.293750
5	150883651	150948505	FAT2	160	47	0.293750
5	153369706	153418470	FAM114A2	160	36	0.225000
5	153570291	153800544	GALNT10	160	6	0.037500
5	153769327	153825382	SAP30L-AS1	160	6	0.037500
5	154266969	154317776	GEMIN5	160	8	0.050000
5	154393313	154397701	KIF4B	160	7	0.043750
5	168088743	168728143	SLIT3	160	34	0.212500
5	168133930	168147889	LOC101927969	160	31	0.193750
5	178191860	178245436	AACSP1	160	57	0.356250
5	178368197	178393434	ZNF454	160	50	0.312500
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
6	1624033	2245839	GMDS	160	1	0.006250
6	8013798	8102828	EEF1E1-BLOC1S5	158	17	0.107595
6	8073591	8102781	EEF1E1	158	17	0.107595
6	8411666	8435800	SLC35B3	158	33	0.208861
6	25279600	25620758	CARMIL1	160	2	0.012500
6	26021905	26022278	H4C1	160	17	0.106250
6	26597179	26600967	ABT1	160	17	0.106250
6	27834568	27835359	H1-5	160	0	0.000000
6	33762448	33771780	MLN	160	23	0.143750
6	34247454	34360446	NUDT3	160	6	0.037500
6	34254969	34393902	RPS10-NUDT3	160	6	0.037500
6	35465649	35480673	TULP1	160	4	0.025000
6	35541360	35696360	FKBP5	160	0	0.000000
6	35800741	35888957	SRPK1	160	7	0.043750
6	35911289	35992418	SLC26A8	160	7	0.043750
6	36935909	36954327	MTCH1	160	8	0.050000
6	38683085	38998568	DNAH8	159	39	0.245283
6	41020938	41032630	APOBEC2	160	2	0.012500
6	41032509	41065526	OARD1	160	1	0.006250
6	41040711	41070142	NFYA	160	1	0.006250
6	41196085	41206620	TREML4	160	2	0.012500
6	41873089	41888877	MED20	160	0	0.000000
6	43005353	43021683	CUL7	160	3	0.018750
6	43027330	43042831	KLC4	160	0	0.000000
6	43044050	43129458	PTK7	151	1	0.006623
6	43265996	43273276	SLC22A7	160	1	0.006250
6	43303806	43337385	ZNF318	160	1	0.006250
6	43484760	43530144	POLR1C	160	1	0.006250
6	43490066	43543812	XPO5	160	1	0.006250
6	51480095	51952411	PKHD1	160	2	0.012500
6	52226947	52272575	PAQR8	160	9	0.056250
6	52866075	52926622	CILK1	160	20	0.125000
6	53132194	53213977	ELOVL5	160	25	0.156250
6	53659801	53788923	LRRC1	160	8	0.050000
6	54173237	54254940	TINAG	160	28	0.175000
6	64429874	66417119	EYS	160	84	0.525000
6	69345172	70099398	ADGRB3	160	0	0.000000
6	70576446	70922171	COL19A1	160	21	0.131250
6	70924762	71012787	COL9A1	159	2	0.012579
6	71123105	71270877	FAM135A	160	1	0.006250
6	73331569	73908574	KCNQ5	160	4	0.025000
6	74303100	74363715	SLC17A5	160	17	0.106250
6	75794040	75915769	COL12A1	160	71	0.443750
6	76311223	76427997	SENP6	160	37	0.231250
6	76458954	76629254	MYO6	160	33	0.206250
6	79644134	79787971	PHIP	160	1	0.006250
6	80816325	81055987	BCKDHB	160	1	0.006250
6	99817275	99842071	COQ3	159	0	0.000000
6	99880180	99963365	USP45	160	0	0.000000
6	99990261	100016690	CCNC	160	4	0.025000
6	100956068	101329248	ASCC3	160	12	0.075000
6	105175967	105307794	HACE1	160	1	0.006250
6	105544695	105585032	BVES	160	11	0.068750
6	105721091	105850957	PREP	160	34	0.212500
6	106808590	107019892	CRYBG1	160	67	0.418750
6	107077451	107116292	QRSL1	156	56	0.358974
6	108362611	108395945	OSTM1	160	21	0.131250
6	111580540	111592370	MFSD4B	159	0	0.000000
6	116422014	116570660	NT5DC1	160	0	0.000000
6	116440070	116447295	COL10A1	160	0	0.000000
6	117002372	117063030	KPNA5	160	0	0.000000
6	117609528	117747018	ROS1	160	36	0.225000
6	119280926	119470358	FAM184A	160	0	0.000000
6	121400638	121655875	TBC1D32	160	38	0.237500
6	122720694	122754264	HSF2	160	15	0.093750
6	123537482	123958238	TRDN	160	35	0.218750
6	127898317	127912965	C6orf58	160	0	0.000000
6	128289928	128841744	PTPRK	156	3	0.019231
6	129204281	129837711	LAMA2	160	0	0.000000
6	131160485	131384462	EPB41L2	159	0	0.000000
6	133090507	133119776	SLC18B1	154	0	0.000000
6	133135706	133138703	RPS12	160	15	0.093750
6	134273306	134311570	TBPL1	156	7	0.044872
6	136172837	136516712	PDE7B	160	7	0.043750
6	136878182	137113615	MAP3K5	160	11	0.068750
6	137518619	137540567	IFNGR1	160	20	0.125000
6	138409640	138428556	PERP	160	6	0.037500
6	138483074	138665800	ARFGEF3	160	3	0.018750
6	138743178	138893706	NHSL1	160	13	0.081250
6	143380498	143665020	AIG1	160	11	0.068750
6	144261435	144385736	PLAGL1	158	36	0.227848
6	144612871	145174170	UTRN	160	77	0.481250
6	145946439	146057159	EPM2A	157	25	0.159236
6	146056003	146207721	LOC100507557	160	28	0.175000
6	146205941	146285494	SHPRH	160	28	0.175000
6	146348841	146758737	GRM1	160	50	0.312500
6	146920106	147136598	ADGB	160	12	0.075000
6	147829824	147891157	SAMD5	154	17	0.110390
6	166571128	166582157	TBXT	160	2	0.012500
6	169857301	170102159	WDR27	160	1	0.006250
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
7	2273828	2281840	MRM2	160	0	0.000000
7	2552161	2568811	LFNG	157	2	0.012739
7	5229862	5273486	WIPI2	160	2	0.012500
7	7397504	7575504	COL28A1	160	11	0.068750
7	19184403	19185044	FERD3L	160	35	0.218750
7	19735082	19748660	TWISTNB	160	6	0.037500
7	19758936	19813240	TMEM196	160	0	0.000000
7	20655288	20796631	ABCB5	160	11	0.068750
7	21467699	21554440	SP4	160	31	0.193750
7	22766817	22771617	IL6	160	1	0.006250
7	27778990	27869386	TAX1BP1	160	0	0.000000
7	38217845	38270270	STARD3NL	158	38	0.240506
7	38423295	38671167	AMPH	160	43	0.268750
7	40174573	40900366	SUGCT	160	34	0.212500
7	42000545	42276808	GLI3	160	16	0.100000
7	43152244	43605600	HECW1	160	11	0.068750
7	43622705	43666978	STK17A	160	5	0.031250
7	43648054	43769140	COA1	160	5	0.031250
7	50526132	50633102	DDC	155	24	0.154839
7	51083907	51384558	COBL	159	17	0.106918
7	55955147	56009918	ZNF713	159	11	0.069182
7	56032276	56067872	NIPSNAP2	160	11	0.068750
7	64432152	64467124	ERV3-1-ZNF117	145	24	0.165517
7	64450732	64467065	ERV3-1	145	24	0.165517
7	75544471	75616173	POR	160	2	0.012500
7	75616147	75623913	TMEM120A	160	0	0.000000
7	75625653	75677321	STYXL1	160	2	0.012500
7	76940066	77045666	GSAP	160	6	0.037500
7	77166610	77269386	PTPN12	160	0	0.000000
7	77428088	77586821	PHTF2	160	0	0.000000
7	81575758	82073272	CACNA2D1	160	4	0.025000
7	100838286	100844317	MOGAT3	160	0	0.000000
7	103112229	103630105	RELN	160	17	0.106250
7	103766786	103848495	ORC5	160	22	0.137500
7	104654635	104755466	KMT2E	160	26	0.162500
7	104756819	105029837	SRPK2	160	26	0.162500
7	105172526	105208131	RINT1	160	15	0.093750
7	105205553	105221989	EFCAB10	158	13	0.082278
7	128470458	128499328	FLNC	160	8	0.050000
7	128490214	128502680	FLNC-AS1	160	8	0.050000
7	128695275	128697293	TPI1P2	160	0	0.000000
7	129470570	129592800	UBE2H	160	8	0.050000
7	129804551	129845246	TMEM209	157	4	0.025478
7	129984654	130008571	CPA5	159	6	0.037736
7	130033610	130081051	CEP41	160	7	0.043750
7	134868589	134896278	WDR91	160	59	0.368750
7	135046545	135194875	CNOT4	160	11	0.068750
7	141404136	141438030	WEE2-AS1	160	5	0.031250
7	141408151	141431071	WEE2	160	5	0.031250
7	141438119	141450288	SSBP1	160	7	0.043750
7	154735398	154794834	PAXIP1	160	3	0.018750
7	156461704	156685902	LMBR1	160	0	0.000000
7	156931618	157062064	UBE3C	160	1	0.006250
7	157331744	158380515	PTPRN2	160	59	0.368750
7	158631934	158738883	WDR60	152	25	0.164474
7	158820864	158937649	VIPR2	160	1	0.006250
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
8	2792881	4852436	CSMD1	160	26	0.162500
8	6264111	6506029	MCPH1	160	14	0.087500
8	12579413	12613035	LONRF1	160	1	0.006250
8	12803180	12887286	TRMT9B	160	11	0.068750
8	16884745	16980151	MICU3	160	0	0.000000
8	17104399	17190964	VPS37A	160	0	0.000000
8	17154301	17270860	MTMR7	160	0	0.000000
8	18384811	18871213	PSD3	160	40	0.250000
8	22019309	22021992	SFTPC	160	0	0.000000
8	22462268	22479027	CCAR2	160	22	0.137500
8	22477929	22526661	BIN3	160	21	0.131250
8	23286663	23315244	ENTPD4	160	1	0.006250
8	27142401	27168789	TRIM35	160	7	0.043750
8	27590831	27630157	CCDC25	155	7	0.045161
8	27667139	27695334	PBK	158	8	0.050633
8	30013883	30041155	DCTN6	160	8	0.050000
8	97657468	98155729	CPQ	160	0	0.000000
8	98881290	99048952	MATN2	160	36	0.225000
8	102504665	102681954	GRHL2	160	26	0.162500
8	103216727	103251189	RRM2B	160	1	0.006250
8	103264499	103424928	UBR5	160	1	0.006250
8	103838528	103876428	AZIN1	160	13	0.081250
8	104033309	104085279	ATP6V1C1	160	14	0.087500
8	105391657	105479283	DPYS	159	1	0.006289
8	124780677	124827692	FAM91A1	157	3	0.019108
8	131064348	131455920	ASAP1	154	1	0.006494
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
9	18474149	18910948	ADAMTSL1	160	2	0.012500
9	20341665	20622498	MLLT3	160	1	0.006250
9	20658306	20995954	FOCAD	160	20	0.125000
9	32972602	33025118	APTX	160	0	0.000000
9	33025199	33039905	DNAJA1	160	0	0.000000
9	33041761	33076672	SMU1	157	0	0.000000
9	33921689	34049197	UBAP2	160	3	0.018750
9	34458748	34520987	DNAI1	160	3	0.018750
9	34621044	34629052	ARID3C	158	3	0.018987
9	34646584	34651032	GALT	160	3	0.018750
9	34652180	34661899	IL11RA	160	3	0.018750
9	71939486	72007389	FAM189A2	160	0	0.000000
9	73143974	74061887	TRPM3	143	9	0.062937
9	82186686	82341797	TLE4	160	1	0.006250
9	86237962	86259045	IDNK	158	8	0.050633
9	86582996	86595697	HNRNPK	160	6	0.037500
9	87283371	87641985	NTRK2	160	8	0.050000
9	88556055	88640377	NAA35	160	0	0.000000
9	93976095	94124251	AUH	159	58	0.364780
9	94484881	94712510	ROR2	160	49	0.306250
9	94793427	94877695	SPTLC1	160	25	0.156250
9	94972487	95056038	IARS1	160	11	0.068750
9	95059638	95087876	NOL8	160	10	0.062500
9	95087748	95382811	CENPP	160	10	0.062500
9	95218485	95244788	ASPN	160	10	0.062500
9	95375463	95432413	IPPK	160	10	0.062500
9	95947210	96082854	WNK2	160	30	0.187500
9	97488949	97849500	AOPEP	160	20	0.125000
9	98205260	98279339	PTCH1	160	5	0.031250
9	98637971	98780729	ERCC6L2	160	37	0.231250
9	99075717	99145993	SLC35D2	156	2	0.012821
9	99148221	99180652	ZNF367	160	3	0.018750
9	99516829	99540411	ZNF510	160	31	0.193750
9	100000706	100139577	SUGT1P4-STRA6LP-CCDC180	160	33	0.206250
9	100069617	100141033	CCDC180	160	33	0.206250
9	100263460	100364025	TMOD1	160	35	0.218750
9	100362360	100395650	TSTD2	160	33	0.206250
9	100395703	100436030	NCBP1	160	33	0.206250
9	100615506	100618999	FOXE1	160	19	0.118750
9	101494289	101558837	ANKS6	158	0	0.000000
9	104182840	104198056	ALDOB	160	1	0.006250
9	104296133	104325626	RNF20	160	23	0.143750
9	104331632	104500929	GRIN3A	160	49	0.306250
9	105281917	105419791	LINC00587	160	29	0.181250
9	105757613	105780770	CYLC2	153	44	0.287582
9	106856539	106903700	SMC2	158	4	0.025316
9	107266542	107267503	OR13F1	160	9	0.056250
9	107288532	107289490	OR13C4	160	5	0.031250
9	110045558	110094475	RAD23B	160	1	0.006250
9	111934252	112083244	EPB41L4B	155	23	0.148387
9	113127526	113342021	SVEP1	160	108	0.675000
9	114122963	114246663	ECPAS	160	43	0.268750
9	114287457	114340397	ZNF483	160	63	0.393750
9	114312000	114362135	PTGR1	160	63	0.393750
9	115513038	115637267	SNX30	160	22	0.137500
9	116111819	116133502	BSPRY	160	58	0.362500
9	119185389	120177335	ASTN2	160	73	0.456250
9	125512125	125513062	OR1L6	160	0	0.000000
9	127615694	127620170	WDR38	160	8	0.050000
9	127640552	127703362	GOLGA1	160	21	0.131250
9	128509650	128729656	PBX3	160	55	0.343750
9	129677051	129985445	RALGPS1	160	25	0.156250
9	129849625	129884914	ANGPTL2	160	25	0.156250
9	130025939	130155939	GARNL3	160	20	0.125000
9	130159415	130170177	SLC2A8	160	18	0.112500
9	130469265	130478281	CFAP157	160	21	0.131250
9	130478356	130493869	TTC16	160	21	0.131250
9	130500594	130540945	SH2D3C	160	18	0.112500
9	130683158	130693056	PIP5KL1	160	55	0.343750
9	130697372	130700763	DPM2	160	54	0.337500
9	131018106	131038231	GOLGA2	160	33	0.206250
9	131067436	131084726	TRUB2	160	31	0.193750
9	131133596	131154295	URM1	160	31	0.193750
9	131314864	131395941	SPTAN1	160	18	0.112500
9	131857071	131873072	CRAT	160	1	0.006250
9	135285596	135448706	CFAP77	160	2	0.012500
9	136215071	136218281	RPL7A	160	5	0.031250
9	136218611	136223363	SURF1	155	4	0.025806
9	136223424	136228034	SURF2	160	5	0.031250
9	136228323	136244820	SURF4	160	5	0.031250
9	136243235	136271220	STKLD1	160	5	0.031250
9	137795076	137809758	FCN1	160	1	0.006250
9	137967349	138013030	OLFM1	160	11	0.068750
9	138585251	138591327	SOHLH1	160	1	0.006250
9	139981435	140003635	MAN1B1	160	4	0.025000
9	140004996	140009185	DPP7	160	6	0.037500
9	140772232	141019071	CACNA1B	160	1	0.006250
