chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
3	153838790	153975616	ARHGEF26	503	125	0.248509
3	154741911	154901518	MME	503	18	0.035785
3	156977529	157221394	VEPH1	503	9	0.017893
3	166958073	167098085	ZBBX	503	18	0.035785
3	167196470	167375711	WDR49	503	4	0.007952
3	169556958	169587723	LRRC31	503	2	0.003976
3	170075501	170114637	SKIL	503	12	0.023857
3	183948139	183960117	VWA5B2	503	21	0.041750
3	183960087	183967313	ALG3	503	21	0.041750
3	183967458	184010819	EEF1AKMT4-ECE2	503	22	0.043738
3	183993808	184010819	ECE2	503	22	0.043738
3	184017027	184026838	PSMD2	503	21	0.041750
3	190146442	190167665	TMEM207	503	39	0.077535
3	190917028	190983404	OSTN	503	13	0.025845
3	191047181	191116448	CCDC50	503	44	0.087475
3	193116754	193272684	ATP13A4	503	9	0.017893
3	194995472	195163749	ACAP2	503	13	0.025845
3	196439246	196462878	PIGX	503	8	0.015905
3	196466726	196559518	PAK2	503	7	0.013917
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
4	2965296	3042487	GRK4	503	1	0.001988
4	3076406	3245687	HTT	503	1	0.001988
4	6027924	6202276	JAKMIP1	503	20	0.039761
4	10075961	10118423	WDR1	503	12	0.023857
4	10488017	10686392	CLNK	503	18	0.035785
4	42112868	42154672	BEND4	503	33	0.065606
4	55944646	55991762	KDR	503	0	0.000000
4	56294066	56413076	CLOCK	503	44	0.087475
4	56422684	56458412	PDCL2	503	73	0.145129
4	56461396	56502960	NMU	503	74	0.147117
4	81106422	81125483	PRDM8	503	93	0.184891
4	81256872	81884910	CFAP299	503	3	0.005964
4	83739660	83821724	SEC31A	503	15	0.029821
4	83956334	83996971	COPS4	503	18	0.035785
4	99792833	99851788	EIF4E	503	0	0.000000
4	100432176	100463460	C4orf17	503	0	0.000000
4	100485233	100545154	MTTP	503	0	0.000000
4	100737982	100791347	DAPP1	503	55	0.109344
4	106067030	106200960	TET2	503	15	0.029821
4	106092509	106274038	TET2-AS1	503	15	0.029821
4	106473775	106602071	ARHGEF38	503	29	0.057654
4	106603782	106629881	INTS12	503	63	0.125249
4	113627172	114304896	ANK2	503	33	0.065606
4	114372186	114683083	CAMK2D	503	52	0.103380
4	115519556	115599381	UGT8	503	47	0.093439
4	115748917	116034776	NDST4	503	14	0.027833
4	119201191	119274158	PRSS12	503	86	0.170974
4	119606545	119636585	METTL14	503	52	0.103380
4	121613066	121844021	PRDM5	503	233	0.463221
4	122052561	122148638	TNIP3	503	26	0.051690
4	123091756	123283914	KIAA1109	503	80	0.159046
4	123300164	123350939	ADAD1	503	78	0.155070
4	123531261	123542221	IL21	503	78	0.155070
4	128554110	128647892	INTU	503	20	0.039761
4	128702949	128761888	HSPA4L	503	20	0.039761
4	128802046	128820379	PLK4	503	20	0.039761
4	128838885	128887118	MFSD8	503	20	0.039761
4	128886559	128961082	ABHD18	503	20	0.039761
4	128982465	129144081	LARP1B	503	11	0.021869
4	146678777	146859975	ZNF827	503	42	0.083499
4	150272859	150736995	IQCM	503	35	0.069583
4	151185585	151936879	LRBA	503	1	0.001988
4	153701087	153833509	ARFIP1	503	33	0.065606
4	154265799	154336270	MND1	503	22	0.043738
4	155152892	155412951	DCHS2	503	68	0.135189
4	156680171	156728926	GUCY1B1	503	10	0.019881
4	156750879	156787429	ASIC5	503	34	0.067594
4	162305042	163085186	FSTL5	503	5	0.009940
4	166248816	166264316	MSMO1	503	67	0.133201
4	169013686	169108887	ANXA10	503	44	0.087475
4	169277884	169401665	DDX60L	503	147	0.292247
4	175157807	175204818	FBXO8	503	6	0.011928
4	175205053	175254531	CEP44	503	6	0.011928
4	175411324	175444049	HPGD	503	31	0.061630
4	176986990	177103966	WDR17	503	24	0.047714
4	177134822	177190373	ASB5	503	202	0.401590
4	178351926	178363657	AGA	503	2	0.003976
4	187508946	187645010	FAT1	503	33	0.065606
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
5	892997	918235	TRIP13	503	37	0.073559
5	5140441	5320417	ADAMTS16	503	3	0.005964
5	6713543	6757157	TENT4A	503	29	0.057654
5	7396249	7830194	ADCY2	503	10	0.019881
5	7859270	7869150	FASTKD3	503	18	0.035785
5	7869259	7901226	MTRR	503	19	0.037773
5	10971946	11904558	CTNND2	503	16	0.031809
5	19471403	20575822	CDH18	503	5	0.009940
5	31400599	31532200	DROSHA	503	23	0.045726
5	31532371	31555165	C5orf22	503	22	0.043738
5	31639236	32111038	PDZD2	503	28	0.055666
5	32227111	32313045	MTMR12	503	21	0.041750
5	34929662	34959069	DNAJC21	503	66	0.131213
5	35904388	35938881	CAPSL	503	1	0.001988
5	36098507	36151989	LMBRD2	503	64	0.127237
5	38845958	38935743	OSMR	503	6	0.011928
5	38938020	39074501	RICTOR	503	1	0.001988
5	41730165	41870527	OXCT1	503	1	0.001988
5	42423539	42721980	GHR	503	5	0.009940
5	42756918	42802541	CCDC152	503	5	0.009940
5	43526367	43557521	PAIP1	503	10	0.019881
5	43573285	43603332	NNT-AS1	503	38	0.075547
5	43602775	43707498	NNT	503	41	0.081511
5	49961763	50142353	PARP8	503	1	0.001988
5	56111374	56191979	MAP3K1	503	91	0.180915
5	57877977	58155221	RAB3C	503	165	0.328032
5	60169657	60240905	ERCC8	503	48	0.095427
5	60241030	60448853	NDUFAF2	503	47	0.093439
5	67511582	67597649	PIK3R1	503	37	0.073559
5	82348663	82373213	TMEM167A	503	2	0.003976
5	82373226	82649606	XRCC4	503	1	0.001988
5	86563698	86687743	RASA1	503	1	0.001988
5	86607286	86708850	CCNH	503	1	0.001988
5	94041240	94620279	MCTP1	503	2	0.003976
5	96096512	96149848	ERAP1	503	133	0.264414
5	96211641	96255420	ERAP2	503	53	0.105368
5	101707476	101834705	SLCO6A1	503	11	0.021869
5	108083596	108532542	FER	503	12	0.023857
5	111478135	111754974	EPB41L4A	503	25	0.049702
5	115140428	115152356	CDO1	503	6	0.011928
5	115298170	115363303	LVRN	503	10	0.019881
5	115420720	115628987	COMMD10	503	3	0.005964
5	122424934	122529960	PRDM6	503	11	0.021869
5	125695810	125830056	GRAMD2B	503	2	0.003976
5	131630085	131679883	SLC22A4	503	4	0.007952
5	131646967	131705608	MIR3936HG	503	4	0.007952
5	132211085	132299326	AFF4	503	6	0.011928
5	132387703	132442141	HSPA4	503	31	0.061630
5	140710250	140892546	PCDHGA1	503	10	0.019881
5	140718325	140892542	PCDHGA2	503	10	0.019881
5	140723394	140892542	PCDHGA3	503	10	0.019881
5	140729826	140892546	PCDHGB1	503	10	0.019881
5	140734586	140892542	PCDHGA4	503	10	0.019881
5	140739701	140892546	PCDHGB2	503	10	0.019881
5	140743896	140892546	PCDHGA5	503	10	0.019881
5	140749807	140892542	PCDHGB3	503	10	0.019881
5	140753456	140892542	PCDHGA6	503	10	0.019881
5	140762307	140892542	PCDHGA7	503	10	0.019881
5	140767450	140892542	PCDHGB4	503	10	0.019881
5	140771481	140892546	PCDHGA8	503	10	0.019881
5	140777693	140892546	PCDHGB5	503	10	0.019881
5	140782518	140892546	PCDHGA9	503	10	0.019881
5	140787768	140892546	PCDHGB6	503	10	0.019881
5	140792741	140892546	PCDHGA10	503	10	0.019881
5	140797242	140892542	PCDHGB7	503	10	0.019881
5	140800616	140892542	PCDHGA11	503	10	0.019881
5	140810072	140892542	PCDHGA12	503	10	0.019881
5	140855531	140892542	PCDHGC3	503	10	0.019881
5	140864739	140892546	PCDHGC4	503	10	0.019881
5	140894586	140998567	DIAPH1	503	10	0.019881
5	141032967	141061797	ARAP3	503	74	0.147117
5	145463874	145485140	PLAC8L1	503	216	0.429423
5	145492587	145562350	LARS1	503	217	0.431412
5	145826894	145891524	TCERG1	503	90	0.178926
5	146939555	147041572	JAKMIP2-AS1	503	2	0.003976
5	146964999	147162291	JAKMIP2	503	2	0.003976
5	147204141	147218794	SPINK1	503	0	0.000000
5	147443533	147516945	SPINK5	503	32	0.063618
5	147647868	147763413	LOC102546294	503	1	0.001988
5	147691984	147695482	SPINK7	503	1	0.001988
5	147763496	147822399	FBXO38	503	1	0.001988
5	148521008	148640002	ABLIM3	503	4	0.007952
5	148961059	149014531	ARHGEF37	503	4	0.007952
5	149493400	149535408	PDGFRB	503	2	0.003976
5	149737200	149779871	TCOF1	503	64	0.127237
5	150480265	150537340	ANXA6	503	120	0.238569
5	150694531	150727120	SLC36A2	503	3	0.005964
5	153369706	153418470	FAM114A2	503	2	0.003976
5	156512841	156536055	HAVCR2	503	4	0.007952
5	156607905	156682109	ITK	503	21	0.041750
5	159990125	160279218	ATP10B	503	19	0.037773
5	167913474	167946306	RARS1	503	156	0.310139
5	168088743	168728143	SLIT3	503	212	0.421471
5	168133930	168147889	LOC101927969	503	188	0.373757
5	168690603	168690698	MIR585	503	0	0.000000
5	169064277	169510386	DOCK2	503	0	0.000000
5	176560078	176727214	NSD1	503	25	0.049702
5	178368197	178393434	ZNF454	503	1	0.001988
5	179921377	180005358	CNOT6	503	31	0.061630
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
6	3000048	3020110	NQO2	503	15	0.029821
6	6144315	6320895	F13A1	503	28	0.055666
6	17393734	17558023	CAP2	503	32	0.063618
6	17759412	17987866	KIF13A	503	40	0.079523
6	18224089	18264761	DEK	503	5	0.009940
6	18387579	18469105	RNF144B	503	26	0.051690
6	25279600	25620758	CARMIL1	503	34	0.067594
6	26021905	26022278	H4C1	503	27	0.053678
6	26597179	26600967	ABT1	503	108	0.214712
6	27100093	27100575	H2BC11	503	98	0.194831
6	27834568	27835359	H1-5	503	0	0.000000
6	28058583	28063493	ZSCAN12P1	503	55	0.109344
6	33551474	33556803	GGNBP1	503	188	0.373757
6	33553881	33561115	LINC00336	503	188	0.373757
6	33762448	33771780	MLN	503	143	0.284294
6	35465649	35480673	TULP1	503	73	0.145129
6	35541360	35696360	FKBP5	503	0	0.000000
6	37598453	37665659	MDGA1	503	18	0.035785
6	39297764	39693199	KIF6	503	20	0.039761
6	40994632	41006960	UNC5CL	503	4	0.007952
6	41020938	41032630	APOBEC2	503	4	0.007952
6	41032509	41065526	OARD1	503	4	0.007952
6	41040711	41070142	NFYA	503	4	0.007952
6	41116996	41122087	TREML1	503	4	0.007952
6	41176290	41185685	TREML3P	503	13	0.025845
6	41196085	41206620	TREML4	503	13	0.025845
6	41873089	41888877	MED20	503	20	0.039761
6	42931601	42946919	PEX6	503	23	0.045726
6	43027330	43042831	KLC4	503	27	0.053678
6	43044050	43129458	PTK7	503	42	0.083499
6	43149932	43192325	CUL9	503	57	0.113320
6	43265996	43273276	SLC22A7	503	87	0.172962
6	43484760	43530144	POLR1C	503	63	0.125249
6	43490066	43543812	XPO5	503	63	0.125249
6	44776792	45345671	SUPT3H	503	48	0.095427
6	45866186	46097556	CLIC5	503	4	0.007952
6	51480095	51952411	PKHD1	503	46	0.091451
6	52285138	52361996	EFHC1	503	61	0.121272
6	54173237	54254940	TINAG	503	5	0.009940
6	55299169	55444012	HMGCLL1	503	0	0.000000
6	56322783	56819628	DST	503	227	0.451292
6	56708782	56729136	DST-AS1	503	180	0.357853
6	64429874	66417119	EYS	503	111	0.220676
6	70576446	70922171	COL19A1	503	49	0.097416
6	71123105	71270877	FAM135A	503	7	0.013917
6	71377584	71571718	SMAP1	503	29	0.057654
6	73331569	73908574	KCNQ5	503	4	0.007952
6	75794040	75915769	COL12A1	503	18	0.035785
6	76311223	76427997	SENP6	503	10	0.019881
6	76458954	76629254	MYO6	503	14	0.027833
6	82879702	82957461	IBTK	503	21	0.041750
6	88757557	88776556	SPACA1	503	2	0.003976
6	89790468	89794879	PNRC1	503	23	0.045726
6	89887221	89941007	GABRR1	503	20	0.039761
6	99817275	99842071	COQ3	503	151	0.300199
6	99880180	99963365	USP45	503	176	0.349901
6	99990261	100016690	CCNC	503	173	0.343936
6	100956068	101329248	ASCC3	503	17	0.033797
6	105721091	105850957	PREP	503	2	0.003976
6	106808590	107019892	CRYBG1	503	22	0.043738
6	108362611	108395945	OSTM1	503	20	0.039761
6	109169617	109295679	ARMC2	503	19	0.037773
6	111408704	111552397	SLC16A10	503	147	0.292247
6	111580540	111592370	MFSD4B	503	153	0.304175
6	116252310	116382054	FRK	503	1	0.001988
6	116422014	116570660	NT5DC1	503	1	0.001988
6	116440070	116447295	COL10A1	503	1	0.001988
6	117198403	117253324	RFX6	503	10	0.019881
6	117609528	117747018	ROS1	503	138	0.274354
6	121400638	121655875	TBC1D32	503	10	0.019881
6	129204281	129837711	LAMA2	503	8	0.015905
6	130339724	130462594	L3MBTL3	503	90	0.178926
6	133135706	133138703	RPS12	503	73	0.145129
6	134210249	134216675	TCF21	503	4	0.007952
6	134273306	134311570	TBPL1	503	1	0.001988
6	137518619	137540567	IFNGR1	503	6	0.011928
6	138743178	138893706	NHSL1	503	33	0.065606
6	144471652	144513076	STX11	503	1	0.001988
6	144612871	145174170	UTRN	503	2	0.003976
6	147829824	147891157	SAMD5	503	54	0.107356
6	148593462	148873186	SASH1	503	96	0.190855
6	157097158	157531913	ARID1B	503	24	0.047714
6	157802220	158099189	ZDHHC14	503	19	0.037773
6	168227242	168372702	AFDN	503	27	0.053678
6	168841862	169068672	SMOC2	503	8	0.015905
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
7	2273828	2281840	MRM2	503	39	0.077535
7	2393719	2420380	EIF3B	503	1	0.001988
7	5229862	5273486	WIPI2	503	5	0.009940
7	5494054	5553440	FBXL18	503	4	0.007952
7	5659676	5821294	RNF216	503	22	0.043738
7	6144578	6201195	USP42	503	19	0.037773
7	6201408	6312255	CYTH3	503	19	0.037773
7	6448745	6487643	DAGLB	503	42	0.083499
7	6500718	6523783	KDELR2	503	40	0.079523
7	7397504	7575504	COL28A1	503	8	0.015905
7	8008425	8128710	GLCCI1	503	67	0.133201
7	11013497	11209245	PHF14	503	30	0.059642
7	12250918	12282993	TMEM106B	503	75	0.149105
7	12610344	12699807	SCIN	503	18	0.035785
7	13930852	14031050	ETV1	503	39	0.077535
7	14184672	15014483	DGKB	503	31	0.061630
7	19184403	19185044	FERD3L	503	4	0.007952
7	19758936	19813240	TMEM196	503	31	0.061630
7	20655288	20796631	ABCB5	503	62	0.123260
7	21467699	21554440	SP4	503	8	0.015905
7	21582655	21941457	DNAH11	503	3	0.005964
7	24737972	24797558	GSDME	503	66	0.131213
7	27778990	27869386	TAX1BP1	503	112	0.222664
7	27870194	28220414	JAZF1	503	114	0.226640
7	28338938	28865511	CREB5	503	1	0.001988
7	29034250	29235067	CPVL	503	24	0.047714
7	31790791	32467836	PDE1C	503	16	0.031809
7	38217845	38270270	STARD3NL	503	122	0.242545
7	38423295	38671167	AMPH	503	127	0.252485
7	38762572	38948800	VPS41	503	88	0.174950
7	40174573	40900366	SUGCT	503	1	0.001988
7	42000545	42276808	GLI3	503	75	0.149105
7	43152244	43605600	HECW1	503	186	0.369781
7	44605014	44614137	DDX56	503	77	0.153082
7	44646224	44748665	OGDH	503	40	0.079523
7	50526132	50633102	DDC	503	120	0.238569
7	55538299	55640195	VOPP1	503	14	0.027833
7	56032276	56067872	NIPSNAP2	503	57	0.113320
7	70597128	71178584	GALNT17	503	26	0.051690
7	76940066	77045666	GSAP	503	103	0.204771
7	77166610	77269386	PTPN12	503	25	0.049702
7	77428088	77586821	PHTF2	503	0	0.000000
7	81575758	82073272	CACNA2D1	503	1	0.001988
7	94536904	94925727	PPP1R9A	503	3	0.005964
7	95212809	95225828	PDK4	503	16	0.031809
7	97736172	97838950	LMTK2	503	27	0.053678
7	100797755	100804557	AP1S1	503	0	0.000000
7	100813775	100823574	NAT16	503	0	0.000000
7	100838286	100844317	MOGAT3	503	7	0.013917
7	101256608	101272576	MYL10	503	45	0.089463
7	104654635	104755466	KMT2E	503	3	0.005964
7	105172526	105208131	RINT1	503	3	0.005964
7	105205553	105221989	EFCAB10	503	3	0.005964
7	128516917	128550763	KCP	503	1	0.001988
7	128594232	128695227	TNPO3	503	96	0.190855
7	128695275	128697293	TPI1P2	503	97	0.192843
7	128828472	128853386	SMO	503	28	0.055666
7	128864869	129070052	AHCYL2	503	29	0.057654
7	129470570	129592800	UBE2H	503	95	0.188867
7	129804551	129845246	TMEM209	503	200	0.397614
7	129906701	129929638	CPA2	503	233	0.463221
7	134868589	134896278	WDR91	503	2	0.003976
7	154735398	154794834	PAXIP1	503	1	0.001988
7	156461704	156685902	LMBR1	503	42	0.083499
7	156931618	157062064	UBE3C	503	57	0.113320
7	157331744	158380515	PTPRN2	503	50	0.099404
7	158820864	158937649	VIPR2	503	14	0.027833
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
8	2792881	4852436	CSMD1	503	164	0.326044
8	12803180	12887286	TRMT9B	503	58	0.115308
8	16884745	16980151	MICU3	503	50	0.099404
8	17104399	17190964	VPS37A	503	188	0.373757
8	17154301	17270860	MTMR7	503	191	0.379722
8	17780364	17887457	PCM1	503	32	0.063618
8	18384811	18871213	PSD3	503	38	0.075547
8	19261670	19615540	CSGALNACT1	503	2	0.003976
8	21547908	21646387	GFRA2	503	2	0.003976
8	22022883	22069839	BMP1	503	71	0.141153
8	25699239	25902929	EBF2	503	43	0.085487
8	26149022	26230196	PPP2R2A	503	30	0.059642
8	26240568	26270643	BNIP3L	503	30	0.059642
8	29952922	29995864	LEPROTL1	503	8	0.015905
8	30013883	30041155	DCTN6	503	5	0.009940
8	41386778	41402549	GINS4	503	36	0.071571
8	79645005	79717758	IL7	503	62	0.123260
8	87484576	87526586	RMDN1	503	0	0.000000
8	98881290	99048952	MATN2	503	90	0.178926
8	101585100	101661893	SNX31	503	1	0.001988
8	102504665	102681954	GRHL2	503	5	0.009940
8	103216727	103251189	RRM2B	503	33	0.065606
8	103264499	103424928	UBR5	503	31	0.061630
8	103838528	103876428	AZIN1	503	116	0.230616
8	104033309	104085279	ATP6V1C1	503	97	0.192843
8	104410864	104427563	SLC25A32	503	60	0.119284
8	104512836	105268322	RIMS2	503	157	0.312127
8	123793892	123986750	ZHX2	503	7	0.013917
8	124780677	124827692	FAM91A1	503	23	0.045726
8	124864225	125132302	FER1L6	503	2	0.003976
8	125058310	125183763	FER1L6-AS2	503	2	0.003976
8	130760440	130798870	GSDMC	503	30	0.059642
8	131064348	131455920	ASAP1	503	86	0.170974
8	132916338	133025889	EFR3A	503	7	0.013917
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
9	6720861	7175648	KDM4C	503	13	0.025845
9	12693383	12710285	TYRP1	503	57	0.113320
9	18474149	18910948	ADAMTSL1	503	37	0.073559
9	27284650	27297148	EQTN	503	2	0.003976
9	32972602	33025118	APTX	503	93	0.184891
9	33025199	33039905	DNAJA1	503	92	0.182903
9	33041761	33076672	SMU1	503	91	0.180915
9	33921689	34049197	UBAP2	503	128	0.254473
9	34458748	34520987	DNAI1	503	69	0.137177
9	34621044	34629052	ARID3C	503	71	0.141153
9	34646584	34651032	GALT	503	74	0.147117
9	34652180	34661899	IL11RA	503	75	0.149105
9	71320154	71624092	PIP5K1B	503	10	0.019881
9	71394979	71400482	FAM122A	503	10	0.019881
9	71939486	72007389	FAM189A2	503	11	0.021869
9	73143974	74061887	TRPM3	503	5	0.009940
9	79000440	79009342	RFK	503	46	0.091451
9	79792359	80036453	VPS13A	503	13	0.025845
9	80850989	80894606	CEP78	503	13	0.025845
9	86237962	86259045	IDNK	503	13	0.025845
9	86582996	86595697	HNRNPK	503	13	0.025845
9	91926108	91931618	CKS2	503	86	0.170974
9	91975700	92113028	SEMA4D	503	86	0.170974
9	93976095	94124251	AUH	503	87	0.172962
9	94484881	94712510	ROR2	503	67	0.133201
9	94793427	94877695	SPTLC1	503	26	0.051690
9	94972487	95056038	IARS1	503	24	0.047714
9	95059638	95087876	NOL8	503	24	0.047714
9	95087748	95382811	CENPP	503	33	0.065606
9	95218485	95244788	ASPN	503	24	0.047714
9	95375463	95432413	IPPK	503	33	0.065606
9	95947210	96082854	WNK2	503	43	0.085487
9	98205260	98279339	PTCH1	503	2	0.003976
9	98637971	98780729	ERCC6L2	503	21	0.041750
9	99516829	99540411	ZNF510	503	6	0.011928
9	101494289	101558837	ANKS6	503	7	0.013917
9	101569950	101612363	GALNT12	503	47	0.093439
9	103791007	104087417	PLPPR1	503	17	0.033797
9	104331632	104500929	GRIN3A	503	165	0.328032
9	108210313	108314714	FSD1L	503	8	0.015905
9	108320409	108403399	FKTN	503	8	0.015905
9	110045558	110094475	RAD23B	503	70	0.139165
9	110247131	110252050	KLF4	503	19	0.037773
9	111934252	112083244	EPB41L4B	503	3	0.005964
9	112403066	112934792	PALM2AKAP2	503	102	0.202783
9	113127526	113342021	SVEP1	503	167	0.332008
9	114122963	114246663	ECPAS	503	67	0.133201
9	114287457	114340397	ZNF483	503	62	0.123260
9	114312000	114362135	PTGR1	503	62	0.123260
9	115513038	115637267	SNX30	503	106	0.210736
9	116207008	116360023	RGS3	503	48	0.095427
9	125512125	125513062	OR1L6	503	37	0.073559
9	128509650	128729656	PBX3	503	7	0.013917
9	130159415	130170177	SLC2A8	503	1	0.001988
9	130267620	130341310	NIBAN2	503	1	0.001988
9	130469265	130478281	CFAP157	503	2	0.003976
9	130478356	130493869	TTC16	503	2	0.003976
9	130500594	130540945	SH2D3C	503	2	0.003976
9	130683158	130693056	PIP5KL1	503	2	0.003976
9	130697372	130700763	DPM2	503	2	0.003976
9	131133596	131154295	URM1	503	1	0.001988
9	131217432	131263571	ODF2	503	5	0.009940
9	132589567	132597554	C9orf78	503	14	0.027833
9	132597694	132644117	USP20	503	13	0.025845
9	132649464	132805468	FNBP1	503	13	0.025845
9	132815983	132902448	GPR107	503	23	0.045726
9	133589266	133763062	ABL1	503	2	0.003976
9	133777823	133814634	FIBCD1	503	2	0.003976
9	133884559	133969860	LAMC3	503	6	0.011928
9	134305475	134375578	PRRC2B	503	12	0.023857
9	135600963	135754433	AK8	503	39	0.077535
9	136215071	136218281	RPL7A	503	76	0.151093
9	136218611	136223363	SURF1	503	77	0.153082
9	136223424	136228034	SURF2	503	77	0.153082
9	136228323	136244820	SURF4	503	77	0.153082
9	136279457	136324525	ADAMTS13	503	39	0.077535
9	138585251	138591327	SOHLH1	503	5	0.009940
9	139971967	139978990	UAP1L1	503	3	0.005964
9	139981435	140003635	MAN1B1	503	3	0.005964
9	140004996	140009185	DPP7	503	3	0.005964
