chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
3	153838790	153975616	ARHGEF26	201	39	0.194030
3	154741911	154901518	MME	201	4	0.019900
3	156977529	157221394	VEPH1	201	2	0.009950
3	166958073	167098085	ZBBX	201	11	0.054726
3	167196470	167375711	WDR49	201	0	0.000000
3	169556958	169587723	LRRC31	201	0	0.000000
3	170075501	170114637	SKIL	199	7	0.035176
3	183948139	183960117	VWA5B2	201	5	0.024876
3	183960087	183967313	ALG3	201	5	0.024876
3	183967458	184010819	EEF1AKMT4-ECE2	201	6	0.029851
3	183993808	184010819	ECE2	201	6	0.029851
3	184017027	184026838	PSMD2	201	6	0.029851
3	190146442	190167665	TMEM207	201	11	0.054726
3	190917028	190983404	OSTN	201	6	0.029851
3	191047181	191116448	CCDC50	201	18	0.089552
3	193116754	193272684	ATP13A4	201	3	0.014925
3	194995472	195163749	ACAP2	201	3	0.014925
3	196439246	196462878	PIGX	199	3	0.015075
3	196466726	196559518	PAK2	199	3	0.015075
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
4	2965296	3042487	GRK4	201	3	0.014925
4	3076406	3245687	HTT	201	2	0.009950
4	6027924	6202276	JAKMIP1	201	10	0.049751
4	10075961	10118423	WDR1	201	2	0.009950
4	10488017	10686392	CLNK	201	3	0.014925
4	42112868	42154672	BEND4	179	8	0.044693
4	55944646	55991762	KDR	201	0	0.000000
4	56294066	56413076	CLOCK	201	19	0.094527
4	56422684	56458412	PDCL2	201	24	0.119403
4	56461396	56502960	NMU	201	24	0.119403
4	81106422	81125483	PRDM8	201	22	0.109453
4	81256872	81884910	CFAP299	184	1	0.005435
4	83739660	83821724	SEC31A	201	1	0.004975
4	83956334	83996971	COPS4	201	1	0.004975
4	99792833	99851788	EIF4E	201	0	0.000000
4	100432176	100463460	C4orf17	201	0	0.000000
4	100485233	100545154	MTTP	201	0	0.000000
4	100737982	100791347	DAPP1	201	25	0.124378
4	106067030	106200960	TET2	173	9	0.052023
4	106092509	106274038	TET2-AS1	173	9	0.052023
4	106473775	106602071	ARHGEF38	201	11	0.054726
4	106603782	106629881	INTS12	201	24	0.119403
4	113627172	114304896	ANK2	201	19	0.094527
4	114372186	114683083	CAMK2D	189	9	0.047619
4	115519556	115599381	UGT8	201	13	0.064677
4	115748917	116034776	NDST4	197	6	0.030457
4	119201191	119274158	PRSS12	200	33	0.165000
4	119606545	119636585	METTL14	195	18	0.092308
4	121613066	121844021	PRDM5	201	102	0.507463
4	122052561	122148638	TNIP3	201	9	0.044776
4	123091756	123283914	KIAA1109	201	32	0.159204
4	123300164	123350939	ADAD1	201	30	0.149254
4	123531261	123542221	IL21	201	36	0.179104
4	128554110	128647892	INTU	201	7	0.034826
4	128702949	128761888	HSPA4L	200	4	0.020000
4	128802046	128820379	PLK4	201	7	0.034826
4	128838885	128887118	MFSD8	201	6	0.029851
4	128886559	128961082	ABHD18	201	7	0.034826
4	128982465	129144081	LARP1B	200	7	0.035000
4	146678777	146859975	ZNF827	201	20	0.099502
4	150272859	150736995	IQCM	201	8	0.039801
4	151185585	151936879	LRBA	201	1	0.004975
4	153701087	153833509	ARFIP1	201	17	0.084577
4	154265799	154336270	MND1	183	6	0.032787
4	155152892	155412951	DCHS2	201	20	0.099502
4	156680171	156728926	GUCY1B1	201	9	0.044776
4	156750879	156787429	ASIC5	201	14	0.069652
4	162305042	163085186	FSTL5	201	4	0.019900
4	166248816	166264316	MSMO1	201	31	0.154229
4	169013686	169108887	ANXA10	199	23	0.115578
4	169277884	169401665	DDX60L	201	52	0.258706
4	175157807	175204818	FBXO8	201	2	0.009950
4	175205053	175254531	CEP44	197	2	0.010152
4	175411324	175444049	HPGD	201	10	0.049751
4	176986990	177103966	WDR17	201	17	0.084577
4	177134822	177190373	ASB5	201	90	0.447761
4	178351926	178363657	AGA	201	1	0.004975
4	187508946	187645010	FAT1	201	11	0.054726
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
5	892997	918235	TRIP13	201	19	0.094527
5	5140441	5320417	ADAMTS16	197	3	0.015228
5	6713543	6757157	TENT4A	201	13	0.064677
5	7396249	7830194	ADCY2	201	3	0.014925
5	7859270	7869150	FASTKD3	201	7	0.034826
5	7869259	7901226	MTRR	201	7	0.034826
5	10971946	11904558	CTNND2	182	4	0.021978
5	19471403	20575822	CDH18	201	1	0.004975
5	31400599	31532200	DROSHA	201	6	0.029851
5	31532371	31555165	C5orf22	201	6	0.029851
5	31639236	32111038	PDZD2	184	5	0.027174
5	32227111	32313045	MTMR12	201	4	0.019900
5	34929662	34959069	DNAJC21	201	29	0.144279
5	35904388	35938881	CAPSL	201	0	0.000000
5	36098507	36151989	LMBRD2	201	17	0.084577
5	38845958	38935743	OSMR	201	2	0.009950
5	38938020	39074501	RICTOR	201	1	0.004975
5	41730165	41870527	OXCT1	201	0	0.000000
5	42423539	42721980	GHR	201	5	0.024876
5	42756918	42802541	CCDC152	201	5	0.024876
5	43526367	43557521	PAIP1	192	1	0.005208
5	43573285	43603332	NNT-AS1	201	12	0.059701
5	43602775	43707498	NNT	201	13	0.064677
5	49961763	50142353	PARP8	201	0	0.000000
5	56111374	56191979	MAP3K1	201	35	0.174129
5	57877977	58155221	RAB3C	200	65	0.325000
5	60169657	60240905	ERCC8	182	8	0.043956
5	60241030	60448853	NDUFAF2	201	14	0.069652
5	67511582	67597649	PIK3R1	201	12	0.059701
5	82348663	82373213	TMEM167A	189	2	0.010582
5	82373226	82649606	XRCC4	201	1	0.004975
5	86563698	86687743	RASA1	201	1	0.004975
5	86607286	86708850	CCNH	201	1	0.004975
5	94041240	94620279	MCTP1	201	0	0.000000
5	96096512	96149848	ERAP1	201	53	0.263682
5	96211641	96255420	ERAP2	201	24	0.119403
5	101707476	101834705	SLCO6A1	201	7	0.034826
5	108083596	108532542	FER	201	3	0.014925
5	111478135	111754974	EPB41L4A	201	4	0.019900
5	115140428	115152356	CDO1	198	1	0.005051
5	115298170	115363303	LVRN	201	3	0.014925
5	115420720	115628987	COMMD10	201	3	0.014925
5	122424934	122529960	PRDM6	201	8	0.039801
5	125695810	125830056	GRAMD2B	201	0	0.000000
5	131630085	131679883	SLC22A4	201	3	0.014925
5	131646967	131705608	MIR3936HG	201	3	0.014925
5	132211085	132299326	AFF4	200	1	0.005000
5	132387703	132442141	HSPA4	201	5	0.024876
5	140710250	140892546	PCDHGA1	201	1	0.004975
5	140718325	140892542	PCDHGA2	201	1	0.004975
5	140723394	140892542	PCDHGA3	201	1	0.004975
5	140729826	140892546	PCDHGB1	201	1	0.004975
5	140734586	140892542	PCDHGA4	201	1	0.004975
5	140739701	140892546	PCDHGB2	201	1	0.004975
5	140743896	140892546	PCDHGA5	201	1	0.004975
5	140749807	140892542	PCDHGB3	201	1	0.004975
5	140753456	140892542	PCDHGA6	201	1	0.004975
5	140762307	140892542	PCDHGA7	201	1	0.004975
5	140767450	140892542	PCDHGB4	201	1	0.004975
5	140771481	140892546	PCDHGA8	201	1	0.004975
5	140777693	140892546	PCDHGB5	201	1	0.004975
5	140782518	140892546	PCDHGA9	201	1	0.004975
5	140787768	140892546	PCDHGB6	201	1	0.004975
5	140792741	140892546	PCDHGA10	201	1	0.004975
5	140797242	140892542	PCDHGB7	201	1	0.004975
5	140800616	140892542	PCDHGA11	201	1	0.004975
5	140810072	140892542	PCDHGA12	201	1	0.004975
5	140855531	140892542	PCDHGC3	201	1	0.004975
5	140864739	140892546	PCDHGC4	201	1	0.004975
5	140894586	140998567	DIAPH1	201	1	0.004975
5	141032967	141061797	ARAP3	201	24	0.119403
5	145463874	145485140	PLAC8L1	201	90	0.447761
5	145492587	145562350	LARS1	201	88	0.437811
5	145826894	145891524	TCERG1	201	36	0.179104
5	146939555	147041572	JAKMIP2-AS1	201	0	0.000000
5	146964999	147162291	JAKMIP2	201	0	0.000000
5	147204141	147218794	SPINK1	201	0	0.000000
5	147443533	147516945	SPINK5	201	22	0.109453
5	147647868	147763413	LOC102546294	201	0	0.000000
5	147691984	147695482	SPINK7	201	0	0.000000
5	147763496	147822399	FBXO38	201	0	0.000000
5	148521008	148640002	ABLIM3	183	1	0.005464
5	148961059	149014531	ARHGEF37	201	3	0.014925
5	149493400	149535408	PDGFRB	201	2	0.009950
5	149737200	149779871	TCOF1	201	31	0.154229
5	150480265	150537340	ANXA6	198	41	0.207071
5	150694531	150727120	SLC36A2	201	0	0.000000
5	153369706	153418470	FAM114A2	200	0	0.000000
5	156512841	156536055	HAVCR2	201	5	0.024876
5	156607905	156682109	ITK	201	9	0.044776
5	159990125	160279218	ATP10B	201	11	0.054726
5	167913474	167946306	RARS1	201	78	0.388060
5	168088743	168728143	SLIT3	201	84	0.417910
5	168133930	168147889	LOC101927969	201	80	0.398010
5	168690603	168690698	MIR585	201	0	0.000000
5	169064277	169510386	DOCK2	201	0	0.000000
5	176560078	176727214	NSD1	200	8	0.040000
5	178368197	178393434	ZNF454	201	1	0.004975
5	179921377	180005358	CNOT6	200	12	0.060000
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
6	3000048	3020110	NQO2	201	1	0.004975
6	6144315	6320895	F13A1	185	6	0.032432
6	17393734	17558023	CAP2	201	10	0.049751
6	17759412	17987866	KIF13A	201	12	0.059701
6	18224089	18264761	DEK	201	1	0.004975
6	18387579	18469105	RNF144B	201	6	0.029851
6	25279600	25620758	CARMIL1	201	14	0.069652
6	26021905	26022278	H4C1	201	0	0.000000
6	26597179	26600967	ABT1	201	45	0.223881
6	27100093	27100575	H2BC11	201	38	0.189055
6	27834568	27835359	H1-5	201	0	0.000000
6	28058583	28063493	ZSCAN12P1	201	25	0.124378
6	33551474	33556803	GGNBP1	201	57	0.283582
6	33553881	33561115	LINC00336	201	57	0.283582
6	33762448	33771780	MLN	201	50	0.248756
6	35465649	35480673	TULP1	201	28	0.139303
6	35541360	35696360	FKBP5	201	0	0.000000
6	37598453	37665659	MDGA1	201	4	0.019900
6	39297764	39693199	KIF6	201	10	0.049751
6	40994632	41006960	UNC5CL	201	0	0.000000
6	41020938	41032630	APOBEC2	201	0	0.000000
6	41032509	41065526	OARD1	198	1	0.005051
6	41040711	41070142	NFYA	198	1	0.005051
6	41116996	41122087	TREML1	201	0	0.000000
6	41176290	41185685	TREML3P	201	4	0.019900
6	41196085	41206620	TREML4	201	4	0.019900
6	41873089	41888877	MED20	201	8	0.039801
6	42931601	42946919	PEX6	201	10	0.049751
6	43027330	43042831	KLC4	201	12	0.059701
6	43044050	43129458	PTK7	180	21	0.116667
6	43149932	43192325	CUL9	199	40	0.201005
6	43265996	43273276	SLC22A7	201	42	0.208955
6	43484760	43530144	POLR1C	201	26	0.129353
6	43490066	43543812	XPO5	201	26	0.129353
6	44776792	45345671	SUPT3H	201	19	0.094527
6	45866186	46097556	CLIC5	201	4	0.019900
6	51480095	51952411	PKHD1	201	22	0.109453
6	52285138	52361996	EFHC1	182	14	0.076923
6	54173237	54254940	TINAG	201	0	0.000000
6	55299169	55444012	HMGCLL1	193	0	0.000000
6	56322783	56819628	DST	201	101	0.502488
6	56708782	56729136	DST-AS1	201	82	0.407960
6	64429874	66417119	EYS	200	42	0.210000
6	70576446	70922171	COL19A1	201	22	0.109453
6	71123105	71270877	FAM135A	201	4	0.019900
6	71377584	71571718	SMAP1	201	25	0.124378
6	73331569	73908574	KCNQ5	201	0	0.000000
6	75794040	75915769	COL12A1	201	12	0.059701
6	76311223	76427997	SENP6	201	1	0.004975
6	76458954	76629254	MYO6	201	1	0.004975
6	82879702	82957461	IBTK	200	11	0.055000
6	88757557	88776556	SPACA1	201	2	0.009950
6	89790468	89794879	PNRC1	201	6	0.029851
6	89887221	89941007	GABRR1	173	5	0.028902
6	99817275	99842071	COQ3	194	49	0.252577
6	99880180	99963365	USP45	201	84	0.417910
6	99990261	100016690	CCNC	201	81	0.402985
6	100956068	101329248	ASCC3	201	2	0.009950
6	105721091	105850957	PREP	201	1	0.004975
6	106808590	107019892	CRYBG1	201	7	0.034826
6	108362611	108395945	OSTM1	201	11	0.054726
6	109169617	109295679	ARMC2	201	6	0.029851
6	111408704	111552397	SLC16A10	201	51	0.253731
6	111580540	111592370	MFSD4B	178	30	0.168539
6	116252310	116382054	FRK	189	0	0.000000
6	116422014	116570660	NT5DC1	201	0	0.000000
6	116440070	116447295	COL10A1	201	0	0.000000
6	117198403	117253324	RFX6	201	2	0.009950
6	117609528	117747018	ROS1	201	42	0.208955
6	121400638	121655875	TBC1D32	200	7	0.035000
6	129204281	129837711	LAMA2	201	3	0.014925
6	130339724	130462594	L3MBTL3	201	27	0.134328
6	133135706	133138703	RPS12	201	24	0.119403
6	134210249	134216675	TCF21	201	1	0.004975
6	134273306	134311570	TBPL1	192	0	0.000000
6	137518619	137540567	IFNGR1	201	0	0.000000
6	138743178	138893706	NHSL1	200	6	0.030000
6	144471652	144513076	STX11	201	0	0.000000
6	144612871	145174170	UTRN	201	1	0.004975
6	147829824	147891157	SAMD5	180	23	0.127778
6	148593462	148873186	SASH1	200	30	0.150000
6	157097158	157531913	ARID1B	201	12	0.059701
6	157802220	158099189	ZDHHC14	201	3	0.014925
6	168227242	168372702	AFDN	201	20	0.099502
6	168841862	169068672	SMOC2	184	0	0.000000
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
7	2273828	2281840	MRM2	199	19	0.095477
7	2393719	2420380	EIF3B	191	0	0.000000
7	5229862	5273486	WIPI2	201	0	0.000000
7	5494054	5553440	FBXL18	201	1	0.004975
7	5659676	5821294	RNF216	201	8	0.039801
7	6144578	6201195	USP42	201	4	0.019900
7	6201408	6312255	CYTH3	199	2	0.010050
7	6448745	6487643	DAGLB	201	11	0.054726
7	6500718	6523783	KDELR2	201	9	0.044776
7	7397504	7575504	COL28A1	201	2	0.009950
7	8008425	8128710	GLCCI1	201	17	0.084577
7	11013497	11209245	PHF14	201	9	0.044776
7	12250918	12282993	TMEM106B	201	26	0.129353
7	12610344	12699807	SCIN	178	4	0.022472
7	13930852	14031050	ETV1	201	16	0.079602
7	14184672	15014483	DGKB	196	17	0.086735
7	19184403	19185044	FERD3L	201	2	0.009950
7	19758936	19813240	TMEM196	201	9	0.044776
7	20655288	20796631	ABCB5	201	26	0.129353
7	21467699	21554440	SP4	201	2	0.009950
7	21582655	21941457	DNAH11	201	2	0.009950
7	24737972	24797558	GSDME	201	26	0.129353
7	27778990	27869386	TAX1BP1	196	48	0.244898
7	27870194	28220414	JAZF1	201	55	0.273632
7	28338938	28865511	CREB5	201	1	0.004975
7	29034250	29235067	CPVL	201	6	0.029851
7	31790791	32467836	PDE1C	201	4	0.019900
7	38217845	38270270	STARD3NL	194	29	0.149485
7	38423295	38671167	AMPH	201	47	0.233831
7	38762572	38948800	VPS41	200	23	0.115000
7	40174573	40900366	SUGCT	200	3	0.015000
7	42000545	42276808	GLI3	201	34	0.169154
7	43152244	43605600	HECW1	179	50	0.279330
7	44605014	44614137	DDX56	199	29	0.145729
7	44646224	44748665	OGDH	201	17	0.084577
7	50526132	50633102	DDC	173	18	0.104046
7	55538299	55640195	VOPP1	201	8	0.039801
7	56032276	56067872	NIPSNAP2	201	24	0.119403
7	70597128	71178584	GALNT17	199	6	0.030151
7	76940066	77045666	GSAP	200	40	0.200000
7	77166610	77269386	PTPN12	201	19	0.094527
7	77428088	77586821	PHTF2	201	0	0.000000
7	81575758	82073272	CACNA2D1	201	0	0.000000
7	94536904	94925727	PPP1R9A	201	2	0.009950
7	95212809	95225828	PDK4	201	7	0.034826
7	97736172	97838950	LMTK2	201	6	0.029851
7	100797755	100804557	AP1S1	201	0	0.000000
7	100813775	100823574	NAT16	201	0	0.000000
7	100838286	100844317	MOGAT3	201	2	0.009950
7	101256608	101272576	MYL10	201	19	0.094527
7	104654635	104755466	KMT2E	201	0	0.000000
7	105172526	105208131	RINT1	201	2	0.009950
7	105205553	105221989	EFCAB10	196	1	0.005102
7	128516917	128550763	KCP	201	0	0.000000
7	128594232	128695227	TNPO3	194	30	0.154639
7	128695275	128697293	TPI1P2	201	34	0.169154
7	128828472	128853386	SMO	201	12	0.059701
7	128864869	129070052	AHCYL2	201	13	0.064677
7	129470570	129592800	UBE2H	201	33	0.164179
7	129804551	129845246	TMEM209	176	48	0.272727
7	129906701	129929638	CPA2	200	74	0.370000
7	134868589	134896278	WDR91	201	0	0.000000
7	154735398	154794834	PAXIP1	201	0	0.000000
7	156461704	156685902	LMBR1	201	23	0.114428
7	156931618	157062064	UBE3C	201	27	0.134328
7	157331744	158380515	PTPRN2	201	19	0.094527
7	158820864	158937649	VIPR2	200	4	0.020000
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
8	2792881	4852436	CSMD1	201	63	0.313433
8	12803180	12887286	TRMT9B	201	16	0.079602
8	16884745	16980151	MICU3	199	16	0.080402
8	17104399	17190964	VPS37A	201	78	0.388060
8	17154301	17270860	MTMR7	201	78	0.388060
8	17780364	17887457	PCM1	201	10	0.049751
8	18384811	18871213	PSD3	201	14	0.069652
8	19261670	19615540	CSGALNACT1	198	1	0.005051
8	21547908	21646387	GFRA2	201	1	0.004975
8	22022883	22069839	BMP1	201	13	0.064677
8	25699239	25902929	EBF2	196	17	0.086735
8	26149022	26230196	PPP2R2A	188	5	0.026596
8	26240568	26270643	BNIP3L	201	10	0.049751
8	29952922	29995864	LEPROTL1	180	4	0.022222
8	30013883	30041155	DCTN6	201	4	0.019900
8	41386778	41402549	GINS4	201	15	0.074627
8	79645005	79717758	IL7	198	20	0.101010
8	87484576	87526586	RMDN1	201	0	0.000000
8	98881290	99048952	MATN2	201	37	0.184080
8	101585100	101661893	SNX31	201	1	0.004975
8	102504665	102681954	GRHL2	198	1	0.005051
8	103216727	103251189	RRM2B	197	18	0.091371
8	103264499	103424928	UBR5	201	21	0.104478
8	103838528	103876428	AZIN1	201	50	0.248756
8	104033309	104085279	ATP6V1C1	201	49	0.243781
8	104410864	104427563	SLC25A32	201	29	0.144279
8	104512836	105268322	RIMS2	201	70	0.348259
8	123793892	123986750	ZHX2	201	1	0.004975
8	124780677	124827692	FAM91A1	191	8	0.041885
8	124864225	125132302	FER1L6	201	0	0.000000
8	125058310	125183763	FER1L6-AS2	201	0	0.000000
8	130760440	130798870	GSDMC	201	14	0.069652
8	131064348	131455920	ASAP1	201	19	0.094527
8	132916338	133025889	EFR3A	201	2	0.009950
chr	posStart	posEnd	geneName	totSamples	NeanSamples	PropNean
9	6720861	7175648	KDM4C	201	6	0.029851
9	12693383	12710285	TYRP1	201	13	0.064677
9	18474149	18910948	ADAMTSL1	201	9	0.044776
9	27284650	27297148	EQTN	186	0	0.000000
9	32972602	33025118	APTX	201	51	0.253731
9	33025199	33039905	DNAJA1	201	51	0.253731
9	33041761	33076672	SMU1	188	34	0.180851
9	33921689	34049197	UBAP2	201	40	0.199005
9	34458748	34520987	DNAI1	201	22	0.109453
9	34621044	34629052	ARID3C	191	14	0.073298
9	34646584	34651032	GALT	201	17	0.084577
9	34652180	34661899	IL11RA	201	17	0.084577
9	71320154	71624092	PIP5K1B	201	2	0.009950
9	71394979	71400482	FAM122A	201	2	0.009950
9	71939486	72007389	FAM189A2	201	7	0.034826
9	73143974	74061887	TRPM3	181	0	0.000000
9	79000440	79009342	RFK	199	22	0.110553
9	79792359	80036453	VPS13A	201	4	0.019900
9	80850989	80894606	CEP78	200	6	0.030000
9	86237962	86259045	IDNK	192	1	0.005208
9	86582996	86595697	HNRNPK	201	0	0.000000
9	91926108	91931618	CKS2	184	12	0.065217
9	91975700	92113028	SEMA4D	201	30	0.149254
9	93976095	94124251	AUH	200	34	0.170000
9	94484881	94712510	ROR2	199	19	0.095477
9	94793427	94877695	SPTLC1	201	10	0.049751
9	94972487	95056038	IARS1	201	12	0.059701
9	95059638	95087876	NOL8	201	12	0.059701
9	95087748	95382811	CENPP	201	18	0.089552
9	95218485	95244788	ASPN	199	13	0.065327
9	95375463	95432413	IPPK	201	15	0.074627
9	95947210	96082854	WNK2	201	16	0.079602
9	98205260	98279339	PTCH1	185	1	0.005405
9	98637971	98780729	ERCC6L2	201	15	0.074627
9	99516829	99540411	ZNF510	201	0	0.000000
9	101494289	101558837	ANKS6	194	1	0.005155
9	101569950	101612363	GALNT12	201	17	0.084577
9	103791007	104087417	PLPPR1	201	6	0.029851
9	104331632	104500929	GRIN3A	201	55	0.273632
9	108210313	108314714	FSD1L	201	5	0.024876
9	108320409	108403399	FKTN	201	5	0.024876
9	110045558	110094475	RAD23B	201	38	0.189055
9	110247131	110252050	KLF4	201	8	0.039801
9	111934252	112083244	EPB41L4B	182	2	0.010989
9	112403066	112934792	PALM2AKAP2	201	46	0.228856
9	113127526	113342021	SVEP1	201	63	0.313433
9	114122963	114246663	ECPAS	201	27	0.134328
9	114287457	114340397	ZNF483	201	26	0.129353
9	114312000	114362135	PTGR1	201	26	0.129353
9	115513038	115637267	SNX30	201	38	0.189055
9	116207008	116360023	RGS3	189	16	0.084656
9	125512125	125513062	OR1L6	201	2	0.009950
9	128509650	128729656	PBX3	201	0	0.000000
9	130159415	130170177	SLC2A8	201	0	0.000000
9	130267620	130341310	NIBAN2	200	0	0.000000
9	130469265	130478281	CFAP157	201	0	0.000000
9	130478356	130493869	TTC16	201	0	0.000000
9	130500594	130540945	SH2D3C	201	0	0.000000
9	130683158	130693056	PIP5KL1	201	1	0.004975
9	130697372	130700763	DPM2	201	1	0.004975
9	131133596	131154295	URM1	201	0	0.000000
9	131217432	131263571	ODF2	201	2	0.009950
9	132589567	132597554	C9orf78	201	6	0.029851
9	132597694	132644117	USP20	201	6	0.029851
9	132649464	132805468	FNBP1	201	7	0.034826
9	132815983	132902448	GPR107	200	12	0.060000
9	133589266	133763062	ABL1	200	2	0.010000
9	133777823	133814634	FIBCD1	201	1	0.004975
9	133884559	133969860	LAMC3	201	5	0.024876
9	134305475	134375578	PRRC2B	201	2	0.009950
9	135600963	135754433	AK8	200	10	0.050000
9	136215071	136218281	RPL7A	201	40	0.199005
9	136218611	136223363	SURF1	185	21	0.113514
9	136223424	136228034	SURF2	201	41	0.203980
9	136228323	136244820	SURF4	201	41	0.203980
9	136279457	136324525	ADAMTS13	201	33	0.164179
9	138585251	138591327	SOHLH1	201	5	0.024876
9	139971967	139978990	UAP1L1	201	2	0.009950
9	139981435	140003635	MAN1B1	201	2	0.009950
9	140004996	140009185	DPP7	201	2	0.009950
